"w_true","w_hat","beta_par_true","beta_par_hat","k_true","k_hat"
0.946375511586666,0.942688275305446,0.459374947240576,0.455771139940231,5.30977362557314,7.03482207572666
0.569532402791083,0.672415377258446,0.273320621054154,0.287739472311802,3.70767919020727,3.85997740750124
0.949130453635007,0.92942084980288,0.440962314314675,0.439554849946494,4.88377445749938,4.44625598468581
0.345934885088354,0.384976376299927,0.445769252546597,0.447653730958822,5.13158513954841,4.60836364081851
0.161278631072491,0.290050445773242,0.261513099190779,0.292050302103201,5.59270125953481,5.53250040554713
0.863429712597281,0.874934642743212,0.339803792652674,0.343866312523294,3.65756324399263,2.22295963447314
0.784230923047289,0.789845136673773,0.486957802088,0.489771829910894,3.69869030104019,10.6138177142254
0.697931720176712,0.643171208383938,0.486649926751852,0.475436301693379,1.65476459101774,1.49851096007665
0.273712324211374,0.408687565595055,0.353347046184354,0.408534880799076,4.56315126176924,5.15636560972099
0.880042884498835,0.739865183951883,0.462744141870644,0.408598148673961,1.73353990679607,1.81077606665769
0.0235860862303525,0.0966732381667621,0.325050181883853,0.32752184217579,4.64092891220935,4.59968259692478
0.608581497333944,0.676523557853587,0.257918487885036,0.27263607397832,2.57720461837016,2.08719911350818
0.890522815752774,0.887139893841415,0.286078811448533,0.292885506780628,1.54294116329402,1.58631189480432
0.994054001756012,0.992773748998819,0.353936309751589,0.341458096529016,3.75866879499517,4.09640578627354
0.134251379640773,0.153738423476573,0.41966317902552,0.435134397788867,3.42744004470296,2.33398446112141
0.673147618304938,0.651730053699186,0.277333010337315,0.2663551347007,2.38839923543856,2.59169758404678
0.997482424136251,0.997562146537221,0.27373016421916,0.276594680925583,3.52953956252895,2.38420272708271
0.935152645222843,0.967351222841537,0.356208427518141,0.352403750389306,2.1244632222224,1.89110089605256
0.14045152370818,0.500858751699362,0.460759239154868,0.573880419950959,3.17648273450322,2.60085212615859
0.0741277115885168,0.172378911196814,0.327893670764752,0.354427301518949,1.79804274486378,1.47168302864916
0.343554774764925,0.468089267724526,0.348985458957031,0.35782747757963,3.80675878399052,3.41204737101668
0.67712710541673,0.641748845663423,0.39169236732414,0.369123792777216,4.10292357229628,4.37205587941864
0.20194246340543,0.2270945510024,0.352651889843401,0.357794499885755,3.46097656083293,2.85328558303379
0.926258386811242,0.855663224592913,0.254154070047662,0.23753554207444,2.42131902859546,2.56170185156252
0.619824285851792,0.612612481993153,0.275626640766859,0.269148282839973,3.65556936035864,3.97574558179139
0.493119861464947,0.549407315222905,0.421665761095937,0.440111902619196,4.84599348064512,3.87330522586979
0.0214836811646819,0.272532167879655,0.394184316508472,0.446584116074595,2.69777417555451,2.22450787440645
0.522516567260027,0.471329582560978,0.392920161131769,0.397348981021823,1.07151986588724,1.35532620435807
0.996033675735816,0.996548460145492,0.268381223431788,0.275288642322529,5.93034782004543,7.42514677486147
0.338347907876596,0.285886655355386,0.393073211133014,0.396058020207829,4.76546334126033,5.18455927675806
0.117041787598282,0.138516141439341,0.344311403227039,0.340474221067451,1.59472138527781,1.53253960894811
0.757219366496429,0.765863754983154,0.325776805111673,0.318546619913708,1.42528873309493,1.1501299977985
0.396975019248202,0.409918598110487,0.476102487300523,0.480043505776311,5.82739642029628,9.10383857792669
0.101707521127537,0.153318697755513,0.382508450711612,0.392475079609858,3.66540674492717,4.78582735668725
0.593473022338003,0.428069744995343,0.337251674383879,0.287411757465495,5.2173524654936,5.96764597543791
0.529881728580222,0.59353042738892,0.299480492307339,0.324863036278951,4.04662427166477,4.61462968484764
0.623768753372133,0.648811014209904,0.362586857401766,0.365403949126442,5.84480941202492,4.28473406375975
0.605098781175911,0.542795448254525,0.276776396261994,0.267461760406482,5.95695614023134,6.17510201987994
0.565176876029,0.476566889580579,0.292403917119373,0.280952004636452,3.74583285092376,4.15386039173033
0.133840067544952,0.132466677126679,0.374729784030933,0.369614278907579,3.77888742275536,3.91992000396626
0.348552024457604,0.330669257691658,0.322656752774492,0.321205721189578,5.5380287617445,4.97880499239251
0.138286868808791,0.304966522654298,0.420726398471743,0.451408023215032,1.16786901513115,1.27926161307617
